Time,D_1_1,D_1_3,D_1_5,D_1_7,D_1_9,D_1_11,D_1_13,D_1_15,D_2_2,D_2_4,D_2_6,D_2_8,D_2_10,D_2_12,D_2_14,D_2_16,D_3_1,D_3_3,D_3_5,D_3_7,D_3_9,D_3_11,D_3_13,D_3_15,D_4_2,D_4_4,D_4_6,D_4_8,D_4_10,D_4_12,D_4_14,D_4_16,D_5_1,D_5_3,D_5_5,D_5_7,D_5_9,D_5_11,D_5_13,D_5_15,D_6_2,D_6_4,D_6_6,D_6_8,D_6_10,D_6_12,D_6_14,D_6_16,D_7_1,D_7_3,D_7_5,D_7_7,D_7_9,D_7_11,D_7_13,D_7_15,D_8_2,D_8_4,D_8_6,D_8_8,D_8_10,D_8_12,D_8_14,D_8_16,NA_1_1,NA_1_3,NA_1_5,NA_1_7,NA_1_9,NA_1_11,NA_1_13,NA_1_15,NA_2_2,NA_2_4,NA_2_6,NA_2_8,NA_2_10,NA_2_12,NA_2_14,NA_2_16,NA_3_1,NA_3_3,NA_3_5,NA_3_7,NA_3_9,NA_3_11,NA_3_13,NA_3_15,NA_4_2,NA_4_4,NA_4_6,NA_4_8,NA_4_10,NA_4_12,NA_4_14,NA_4_16,NA_5_1,NA_5_3,NA_5_5,NA_5_7,NA_5_9,NA_5_11,NA_5_13,NA_5_15,NA_6_2,NA_6_4,NA_6_6,NA_6_8,NA_6_10,NA_6_12,NA_6_14,NA_6_16,NA_7_1,NA_7_3,NA_7_5,NA_7_7,NA_7_9,NA_7_11,NA_7_13,NA_7_15,NA_8_2,NA_8_4,NA_8_6,NA_8_8,NA_8_10,NA_8_12,NA_8_14,NA_8_16
1386,0.001000899812856747,9.964007870857587,0.001001898222418837,9.964007865184129,0.001000899813456748,0.001000899812390376,9.964079165351762,0.001000899812181226,0.001000899813145582,0.001001898221849378,0.001001898238783293,0.001000899814536186,9.964079201882702,0.001000899812144376,0.001000899812106942,9.964079178424967,0.001000899812800933,9.964007863747529,0.00100189822223271,9.964007845955704,0.001000899813510021,0.001000899812392209,9.964079165227067,0.001000899812167153,0.001000899813055884,0.001001898221606268,0.001001898238930413,0.001000899814445145,9.964079199935343,0.001000899812114617,0.001000899812070793,9.964079176610632,0.001000899812762757,9.96400786082922,0.001001898222000579,9.964007864680653,0.001000899813405527,0.001000899812334176,9.964079164258758,0.00100089981212421,0.001000899813052992,0.001001898221836666,0.001001898236919551,0.001000899814278582,9.964079196478712,0.001000899812081046,0.001000899812055581,9.964079176409594,0.001000899812816675,9.964007867887975,0.001001898222169598,9.964007882565857,0.001000899813354919,0.001000899812332762,9.964079164376855,0.001000899812137498,0.001000899813149637,0.001001898222083798,0.001001898236801703,0.001000899814352539,9.964079198175018,0.001000899812107362,0.001000899812093151,9.964079178280413,9.995003742192175,0.006010185259324256,9.990021930431041,0.006010186293337755,9.995003742200772,9.995003742195419,0.006004192984157851,9.995003742195369,9.995003742687686,9.990021928408565,9.990021928531911,9.995003742708667,0.00600419317366433,9.995003742195474,9.995003742195447,0.006004193067809874,9.995003742192056,0.006010185229974437,9.990021930439653,0.006010186358361196,9.995003742202318,9.995003742195463,0.006004192983122908,9.995003742195429,9.995003742687606,9.990021928408359,9.990021928531913,9.995003742708182,0.006004193165400729,9.99500374219541,9.99500374219541,0.006004193057502237,9.995003742192011,0.006010185220279789,9.990021930430842,0.006010186290541771,9.995003742200501,9.995003742195451,0.006004192974930422,9.995003742195452,9.995003742687741,9.990021928408252,9.990021928500651,9.995003742704514,0.006004193150677374,9.995003742195474,9.995003742195424,0.006004193056271251,9.995003742191994,0.006010185249115653,9.99002193042441,0.006010186225194802,9.995003742199133,9.995003742195475,0.006004192975956326,9.995003742195431,9.995003742687837,9.990021928408391,9.990021928500431,9.995003742704764,0.006004193158062456,9.995003742195406,9.995003742195406,0.006004193066966483
1404,0.00100089979808683,9.964007453659976,0.001001898165005585,9.964008760315526,0.001000899794213778,0.001000899801078423,9.964079327019705,0.001000899802422305,0.001000899795494677,0.001001898171686473,0.001001898062831252,0.001000899786526899,9.964079253450807,0.001000899802658758,0.001000899802899246,9.964079307231643,0.001000899798445921,9.964007466347397,0.001001898166191388,9.964008946737168,0.00100089979386987,0.001000899801066554,9.964079327110438,0.001000899802512435,0.001000899796071226,0.001001898173248644,0.001001898061883072,0.001000899787117694,9.964079258426271,0.001000899802850103,0.001000899803131561,9.964079310786387,0.001000899798691098,9.964007471388401,0.001001898167691629,9.964008761459905,0.001000899794544335,0.001000899801439413,9.964079327696176,0.001000899802788297,0.001000899796089376,0.001001898171769193,0.001001898074807447,0.001000899788186853,9.964079267049144,0.001000899803065524,0.001000899803229186,9.964079311176951,0.001000899798344896,9.964007458308275,0.001001898166615267,9.964008579254696,0.001000899794871956,0.001000899801448296,9.964079327636565,0.001000899802702923,0.001000899795467887,0.001001898170181359,0.001001898075564555,0.001000899787711938,9.964079262813311,0.001000899802896744,0.001000899802987824,9.964079307526585,9.9950037421925,0.006010177378525618,9.990021930479385,0.006010169715948903,9.99500374221188,9.995003742195493,0.00600419059382242,9.995003742195516,9.995003742688501,9.990021928410442,9.990021928701871,9.995003742736973,0.00600418924288428,9.995003742195562,9.995003742195482,0.006004190000353276,9.995003742192523,0.006010177587430397,9.990021930498845,0.006010169227598093,9.995003742216413,9.995003742195518,0.006004190601102882,9.995003742195459,9.995003742688462,9.990021928410048,9.990021928699809,9.995003742739859,0.006004189301469493,9.995003742195543,9.99500374219547,0.006004190073074366,9.99500374219239,0.0060101776595943,9.990021930478338,0.006010169741260491,9.995003742212244,9.995003742195518,0.006004190658739755,9.99500374219549,9.995003742688478,9.990021928410382,9.990021928626087,9.995003742727667,0.006004189406301785,9.995003742195514,9.995003742195438,0.006004190081715243,9.99500374219252,0.006010177454471394,9.990021930463563,0.006010170232023656,9.995003742208796,9.995003742195449,0.006004190651521415,9.995003742195451,9.995003742688393,9.990021928410853,9.9900219286256,9.995003742728318,0.006004189353913271,9.99500374219555,9.995003742195395,0.006004190006304326
1422,0.00100089979064764,9.964007308643753,0.001001898136086811,9.964009337613344,0.001000899784521394,0.001000899795380908,9.964079425640502,0.001000899797506997,0.001000899786604389,0.001001898146420854,0.001001897974204353,0.001000899772418699,9.964079309419883,0.001000899797881115,0.001000899798261587,9.964079394791735,0.001000899791215685,9.96400732923224,0.001001898137963318,9.964009630448865,0.001000899783977297,0.00100089979536214,9.96407942577375,0.001000899797649625,0.001000899787516498,0.001001898148892298,0.001001897972704725,0.001000899773352552,9.964079317307116,0.001000899798183816,0.001000899798629116,9.964079400365693,0.001000899791603588,9.964007337556433,0.001001898140336471,9.964009339397995,0.001000899785044167,0.001000899795952025,9.964079426621719,0.001000899798086059,0.001000899787545263,0.001001898146551601,0.001001897993152776,0.001000899775044583,9.96407933098719,0.001000899798524659,0.001000899798783579,9.964079400973453,0.001000899791055843,9.964007316371346,0.001001898138633062,9.964009053470345,0.001000899785562357,0.001000899795966104,9.964079426537625,0.001000899797950994,0.001000899786562097,0.001001898144039531,0.001001897994350573,0.001000899774293183,9.964079324275025,0.001000899798257602,0.001000899798401729,9.964079395252563,9.995003742192489,0.006010173180624582,9.990021930483914,0.006010160837801632,9.99500374221266,9.995003742195513,0.006004189327448608,9.995003742195584,9.995003742688587,9.990021928410249,9.990021928719214,9.99500374273933,0.006004187156239616,9.995003742195573,9.995003742195479,0.006004188374201683,9.995003742192594,0.006010173516224969,9.990021930504218,0.006010160051853929,9.995003742217664,9.995003742195518,0.006004189339135953,9.995003742195459,9.99500374268859,9.990021928409869,9.990021928716009,9.995003742743908,0.006004187250344964,9.995003742195591,9.995003742195491,0.00600418849096733,9.995003742192448,0.006010173632716886,9.990021930482603,0.006010160880109621,9.995003742213314,9.995003742195525,0.006004189431656854,9.995003742195488,9.995003742688509,9.990021928410393,9.990021928637587,9.995003742729706,0.006004187418748193,9.995003742195506,9.995003742195435,0.006004188504836003,9.995003742192642,0.006010173303221439,9.990021930467135,0.006010161669970976,9.995003742209633,9.995003742195411,0.006004189420069809,9.995003742195447,9.995003742688345,9.990021928410938,9.990021928637082,9.995003742730518,0.006004187334577363,9.995003742195603,9.99500374219539,0.006004188383762884
1440,0.001000899763499711,9.964006780631761,0.001001898030544767,9.964011504799236,0.001000899749148256,0.001000899774589008,9.964079772253619,0.001000899779569665,0.001000899754160988,0.001001898054218232,0.001001897650773123,0.001000899720929,9.964079499148953,0.001000899780446111,0.001000899781337417,9.964079699633858,0.001000899764830414,9.96400682910318,0.001001898034940684,9.964012188118788,0.001000899747873563,0.001000899774545052,9.964079772569679,0.001000899779903808,0.001000899756297722,0.001001898060007935,0.001001897647260045,0.001000899723116493,9.964079517652189,0.001000899781155219,0.001000899782198402,9.964079712725525,0.001000899765739128,9.964006848741581,0.001001898040500236,9.964011509044816,0.001000899750372851,0.001000899775926938,9.96407977458923,0.001000899780926221,0.001000899756365135,0.001001898054524467,0.001001897695163557,0.001000899727080562,9.964079549752523,0.001000899781953706,0.001000899782560256,9.964079714152355,0.001000899764455944,9.964006798886841,0.001001898036509843,9.964010841915913,0.001000899751586811,0.00100089977595993,9.964079774388068,0.001000899780609807,0.001000899754061948,0.001001898048639586,0.001001897697969571,0.001000899725320335,9.964079534003416,0.001000899781328072,0.001000899781665716,9.964079700716063,9.995003742194474,0.006010158273031908,9.990021930718203,0.006010129350442676,9.995003742268244,9.995003742195872,0.006004184820595083,9.995003742195966,9.995003742692441,9.990021928422172,9.990021929531006,9.995003742876998,0.006004179736230107,9.995003742195912,9.995003742195673,0.006004182588496685,9.995003742194616,0.006010159059134722,9.990021930791318,0.006010127507927632,9.995003742285505,9.995003742195866,0.006004184847964992,9.995003742195641,9.995003742692301,9.990021928420809,9.990021929523941,9.995003742887855,0.006004179956617984,9.995003742195973,9.995003742195694,0.006004182861948238,9.995003742194262,0.006010159331967233,9.9900219307144,0.006010129449304305,9.995003742269782,9.995003742195872,0.006004185064634352,9.995003742195687,9.9950037426921,9.990021928422371,9.990021929244165,9.995003742841435,0.006004180351000602,9.995003742195744,9.995003742195561,0.00600418289442641,9.995003742194863,0.006010158560167196,9.990021930657482,0.006010131300991269,9.995003742256326,9.995003742195602,0.006004185037499507,9.99500374219561,9.995003742691939,9.990021928424168,9.990021929242317,9.995003742843384,0.006004180153879281,9.995003742196003,9.995003742195461,0.006004182610886613
1458,0.001000899749618424,9.964006551019764,0.001001897976577962,9.96401269813734,0.001000899731061013,0.001000899763957691,9.964079959903204,0.001000899770397942,0.001000899737572007,0.001001898007073154,0.001001897485394055,0.001000899694600745,9.964079614398823,0.001000899771531241,0.001000899772683748,9.964079869253151,0.001000899751339084,9.964006612434241,0.001001897982261926,9.964013583489622,0.001000899729412684,0.001000899763900856,9.964079960273118,0.001000899770830014,0.001000899740334916,0.001001898014559552,0.001001897480851555,0.001000899697429113,9.964079637980431,0.001000899772448151,0.001000899773797046,9.964079885775426,0.001000899752514101,9.964006637374757,0.001001897989450947,9.964012703509093,0.001000899732644445,0.001000899765687707,9.964079962578403,0.00100089977215205,0.001000899740422095,0.001001898007469108,0.001001897542794059,0.001000899702555132,9.96407967887296,0.001000899773480645,0.001000899774264945,9.964079887572769,0.001000899750854868,9.964006574150968,0.00100189798429132,9.964011839014539,0.001000899734214213,0.001000899765730373,9.964079962356509,0.00100089977174291,0.00100089973744396,0.001001897999859632,0.001001897546422385,0.001000899700279046,9.96407965881447,0.001000899772671658,0.001000899773108258,9.964079870619663,9.995003742195314,0.00601015052494229,9.990021930818108,0.006010112962877141,9.995003742291892,9.995003742196026,0.006004182481723964,9.995003742196149,9.99500374269409,9.990021928427142,9.990021929877939,9.995003742935637,0.006004175883369248,9.995003742196067,9.995003742195763,0.006004179585413315,9.995003742195488,0.006010151545048587,9.990021930913741,0.006010110570062464,9.995003742314429,9.995003742196017,0.006004182517233119,9.995003742195721,9.995003742693896,9.990021928425373,9.990021929868806,9.995003742949722,0.006004176169344826,9.995003742196149,9.995003742195786,0.006004179940206139,9.995003742195035,0.006010151899518778,9.990021930813169,0.00601011309224074,9.995003742293859,9.995003742196021,0.006004182798333671,9.995003742195776,9.995003742693619,9.990021928427412,9.990021929502706,9.995003742889047,0.006004176681121978,9.995003742195848,9.995003742195614,0.006004179982340534,9.995003742195829,0.006010150897993305,9.990021930738623,0.00601011549698185,9.995003742276218,9.995003742195673,0.006004182763129756,9.995003742195681,9.995003742693449,9.990021928429757,9.990021929500287,9.995003742891619,0.006004176425325401,9.995003742196189,9.995003742195486,0.006004179614466443
1476,0.001000899763824771,9.964006896892522,0.001001898031807139,9.964011706499962,0.001000899749571556,0.001000899774837957,9.964079798825743,0.001000899779784416,0.001000899754549423,0.001001898055322294,0.001001897654641623,0.001000899721544848,9.964079549053183,0.00100089978065486,0.001000899781540054,9.964079735981326,0.001000899765146315,9.964006941595338,0.001001898036172639,9.964012391798647,0.001000899748305453,0.001000899774794305,9.964079799027491,0.001000899780116286,0.001000899756671481,0.001001898061072264,0.00100189765115307,0.001000899723716722,9.96407956648315,0.001000899781359094,0.001000899782395127,9.964079747837751,0.001000899766048804,9.964006959874665,0.001001898041694383,9.964011710317768,0.001000899750787653,0.001000899776166706,9.964079800146362,0.001000899781131682,0.001000899756738458,0.001001898055626369,0.001001897698728946,0.001000899727654272,9.96407959667,0.001000899782152116,0.001000899782754506,9.964079749119696,0.001000899764774405,9.964006913737522,0.001001898037731542,9.964011040972755,0.001000899751993356,0.001000899776199486,9.964079800057489,0.001000899780817442,0.001000899754451106,0.001001898049781848,0.001001897701515702,0.001000899725906024,9.96407958187325,0.001000899781530758,0.00100089978186611,9.964079736962814,9.995003742193523,0.006010158046416546,9.990021930612388,0.006010128808946543,9.995003742242808,9.995003742195721,0.00600418476301097,9.995003742195891,9.995003742690722,9.99002192841615,9.990021929168126,9.995003742814532,0.006004179634599173,9.995003742195802,9.995003742195612,0.006004182512880673,9.995003742193758,0.006010158838860578,9.990021930661616,0.006010126947646281,9.995003742254877,9.995003742195708,0.006004184790582964,9.995003742195562,9.995003742690708,9.990021928415283,9.990021929160767,9.995003742825363,0.006004179856758289,9.99500374219587,9.995003742195633,0.006004182788416038,9.995003742193447,0.006010159115267691,9.990021930609329,0.006010128912325221,9.9950037422443,9.995003742195722,0.006004185008845692,9.995003742195609,9.995003742690423,9.990021928416589,9.990021928969858,9.995003742790878,0.006004180254390369,9.995003742195649,9.995003742195502,0.006004182821127454,9.99500374219396,0.006010158337304881,9.990021930571372,0.006010130782945738,9.99500374223517,9.995003742195461,0.006004184981511301,9.995003742195536,9.995003742690169,9.990021928417901,9.990021928968631,9.995003742792887,0.00600418005564524,9.995003742195907,9.995003742195401,0.006004182535452877
1494,0.001000899778409395,9.964007247171642,0.001001898088506422,9.964010679758699,0.001000899768574837,0.001000899786007939,9.964079631195014,0.001000899789420835,0.001000899771978904,0.001001898104856148,0.001001897828395273,0.001000899749206133,9.964079478710488,0.001000899790021424,0.001000899790632187,9.964079596412114,0.001000899779321201,9.964007274813531,0.001001898091518278,9.964011159259233,0.001000899767701138,0.001000899785977823,9.964079631230549,0.001000899789649832,0.00100089977344305,0.001001898108823456,0.001001897825988656,0.001000899750704149,9.964079489863362,0.001000899790507319,0.001000899791222159,9.964079603535492,0.001000899779943901,9.964007286272748,0.001001898095328401,9.964010682012285,0.001000899769413841,0.001000899786924737,9.964079631182896,0.001000899790350423,0.001000899773489283,0.001001898105065907,0.001001897858815389,0.00100089975342151,9.964079509127371,0.001000899791054492,0.001000899791470126,9.964079604295524,0.001000899779064587,9.964007257583404,0.001001898092594305,9.964010213401171,0.001000899770245801,0.001000899786947367,9.964079631224084,0.001000899790133609,0.001000899771911099,0.001001898101033342,0.001001897860738162,0.001000899752215182,9.964079499697483,0.00100089979062576,0.001000899790857163,9.964079597003323,9.995003742191955,0.006010165810732409,9.990021930430919,0.006010145170099476,9.995003742199579,9.995003742195452,0.006004187116929954,9.995003742195648,9.995003742687746,9.990021928406559,9.990021928541189,9.995003742707707,0.006004183505925523,9.995003742195554,9.995003742195468,0.00600418553371696,9.995003742192221,0.006010166368238684,9.990021930439132,0.006010143857395178,9.995003742202311,9.995003742195438,0.006004187136312045,9.995003742195424,9.995003742687878,9.990021928406488,9.990021928535693,9.995003742715181,0.006004183662223375,9.995003742195612,9.995003742195495,0.006004185727465407,9.995003742192056,0.006010166563943055,9.990021930429601,0.006010145246226317,9.995003742200559,9.995003742195458,0.006004187289736791,9.995003742195456,9.995003742687603,9.990021928407112,9.990021928499671,9.995003742704272,0.006004183942046286,9.995003742195465,9.995003742195404,0.00600418575045444,9.995003742192308,0.006010166016680809,9.990021930423854,0.006010146565554076,9.995003742198966,9.995003742195285,0.006004187270522407,9.995003742195408,9.995003742687308,9.990021928407501,9.990021928499496,9.995003742705661,0.006004183802185544,9.995003742195641,9.995003742195335,0.006004185549599824
1512,0.001000899776211622,9.964007241146282,0.001001898079960396,9.964010934165843,0.001000899765710721,0.001000899784324731,9.964079667249869,0.001000899787968722,0.001000899769352425,0.001001898097391795,0.00100189780220861,0.001000899745036808,9.964079509096269,0.00100089978860998,0.001000899789262098,9.964079631989627,0.001000899777185172,9.964007269765194,0.00100189808317593,9.96401144717459,0.001000899764777805,0.001000899784292578,9.964079667266484,0.001000899788213222,0.001000899770915713,0.00100189810162774,0.001001897799638993,0.001000899746636332,9.964079520785056,0.001000899789128772,0.001000899789892014,9.964079639356122,0.001000899777850029,9.964007281645895,0.001001898087244283,9.964010936518902,0.001000899766606553,0.001000899785303609,9.964079667048752,0.001000899788961253,0.001000899770965076,0.00100189809761576,0.001001897834688965,0.001000899749537748,9.964079540959645,0.001000899789712997,0.00100089979015677,9.964079640140532,0.001000899776911177,9.964007251894101,0.001001898084325344,9.964010435022805,0.001000899767494911,0.001000899785327769,9.964079667113442,0.001000899788729756,0.001000899769280022,0.001001898093310145,0.001001897836741922,0.001000899748249773,9.964079531084904,0.001000899789255234,0.001000899789502299,9.964079632602258,9.995003742192392,0.00601016452971957,9.990021930479283,0.006010142444507681,9.995003742211178,9.995003742195541,0.006004186732071352,9.995003742195703,9.995003742688535,9.990021928409194,9.990021928707286,9.995003742736085,0.006004182870859779,9.995003742195591,9.995003742195484,0.006004185039292446,9.995003742192623,0.00601016512589366,9.990021930498179,0.006010141039582188,9.995003742216216,9.995003742195514,0.00600418675279333,9.995003742195465,9.995003742688612,9.990021928408931,9.990021928701434,9.995003742744045,0.006004183037980546,9.995003742195673,9.995003742195529,0.006004185246442965,9.995003742192463,0.006010165335279513,9.990021930477608,0.006010142526090918,9.995003742212161,9.99500374219553,0.006004186916824034,9.995003742195481,9.995003742688329,9.990021928409716,9.990021928624405,9.995003742727286,0.006004183337190248,9.995003742195493,9.995003742195435,0.0060041852710206,9.995003742192772,0.006010164750065296,9.99002193046317,0.006010143938106807,9.995003742208601,9.995003742195347,0.006004186896281382,9.995003742195445,9.995003742688109,9.990021928410338,9.990021928623959,9.995003742728684,0.00600418318764346,9.995003742195697,9.995003742195376,0.006004185056273969
1530,0.001000899780629821,9.964007326955834,0.001001898097136343,9.964010580758917,0.001000899771467395,0.001000899787708517,9.964079609947511,0.001000899790887945,0.001000899774632437,0.001001898112397319,0.001001897854844621,0.001000899753416251,9.964079477278945,0.001000899791447457,0.001000899792016438,9.96407958141481,0.001000899781479254,9.964007350997012,0.001001898099941811,9.964011029929189,0.001000899770653382,0.001000899787680466,9.964079609935499,0.001000899791101275,0.001000899775996425,0.001001898116093237,0.001001897852602642,0.001000899754811826,9.964079487236724,0.001000899791900102,0.001000899792566041,9.964079587563315,0.001000899782059343,9.964007361008694,0.00100189810349162,9.964010582719997,0.001000899772249028,0.001000899788562603,9.964079609538679,0.001000899791753943,0.001000899776039498,0.001001898112592721,0.00100189788318452,0.001000899757343438,9.964079504406534,0.001000899792409851,0.001000899792797044,9.964079588215485,0.001000899781240181,9.964007335965073,0.001001898100944989,9.964010143520294,0.001000899773024163,0.001000899788583684,9.96407960962091,0.001000899791551957,0.001000899774569264,0.001001898108836024,0.001001897884975733,0.001000899756219694,9.964079496004695,0.001000899792010442,0.001000899792226005,9.964079581927365,9.99500374219247,0.006010166979585753,9.990021930485181,0.006010147618395394,9.995003742212733,9.99500374219557,0.006004187472286702,9.995003742195676,9.99500374268862,9.990021928409723,9.990021928725326,9.995003742739499,0.00600418408984695,9.995003742195545,9.995003742195443,0.006004185989622515,9.995003742192649,0.006010167501782163,9.990021930505048,0.006010146386783695,9.995003742217788,9.995003742195527,0.006004187490433078,9.99500374219547,9.995003742688665,9.990021928409449,9.990021928720116,9.99500374274638,0.00600418423622302,9.995003742195653,9.995003742195522,0.006004186171037388,9.99500374219256,0.006010167685418263,9.990021930483678,0.006010147690433397,9.995003742213511,9.995003742195538,0.006004187634074536,9.995003742195458,9.995003742688404,9.990021928410203,9.990021928639056,9.995003742730061,0.006004184498306483,9.995003742195463,9.99500374219544,0.006004186192559079,9.995003742192837,0.006010167172831875,9.990021930467993,0.006010148928270206,9.995003742209787,9.995003742195379,0.006004187616085287,9.995003742195452,9.995003742688271,9.990021928410819,9.990021928638583,9.995003742731058,0.006004184367317707,9.995003742195669,9.995003742195419,0.006004186004495856
1548,0.001000899794238522,9.964007537459532,0.001001898150044042,9.964009376197881,0.001000899789199644,0.001000899798131057,9.96407942269386,0.001000899799879556,0.001000899790895664,0.001001898158616638,0.001001898016976768,0.001000899779227866,9.964079358260953,0.001000899800187271,0.001000899800500178,9.964079410701947,0.001000899794705651,9.964007549328855,0.001001898151586924,9.964009626188595,0.001000899788751975,0.001000899798115638,9.96407942264174,0.001000899799996882,0.001000899791645772,0.001001898160649178,0.001001898015744019,0.001000899779995131,9.964079363365052,0.001000899800436183,0.001000899800802414,9.964079413628486,0.001000899795024654,9.964007554342466,0.001001898153539093,9.964009377086334,0.001000899789629489,0.001000899798600761,9.964079422068973,0.001000899800355815,0.001000899791669472,0.001001898158724061,0.001001898032562544,0.001000899781387561,9.964079372138697,0.001000899800716531,0.001000899800929455,9.964079413933591,0.001000899794574157,9.964007541903264,0.001001898152138673,9.964009132540115,0.001000899790055761,0.00100089979861236,9.964079422158541,0.001000899800244729,0.001000899790860935,0.001001898156658107,0.00100189803354757,0.001000899780769601,9.964079367850692,0.001000899800496865,0.001000899800615408,9.964079410947559,9.995003742191955,0.006010174608238293,9.990021930421671,0.006010163758733285,9.995003742197818,9.9950037421955,0.006004189774212743,9.995003742195529,9.995003742687564,9.990021928406735,9.990021928502006,9.995003742702105,0.006004187882416944,9.995003742195372,9.995003742195319,0.006004188945405898,9.995003742192074,0.006010174900079671,9.990021930426686,0.006010163069204315,9.995003742199223,9.995003742195433,0.00600418978434838,9.995003742195419,9.995003742687617,9.990021928406742,9.990021928498813,9.995003742705732,0.006004187964228643,9.995003742195514,9.995003742195451,0.006004189046757399,9.995003742192143,0.006010175003236938,9.990021930421131,0.006010163800453309,9.995003742198122,9.995003742195442,0.00600418986457564,9.99500374219536,9.995003742687413,9.99002192840717,9.990021928473855,9.995003742699749,0.006004188110738401,9.995003742195339,9.995003742195408,0.006004189058775975,9.995003742192257,0.006010174716788501,9.990021930416418,0.006010164493493088,9.995003742197161,9.995003742195355,0.006004189854528007,9.99500374219541,9.995003742687361,9.990021928407407,9.990021928473757,9.995003742699787,0.006004188037513133,9.995003742195511,9.995003742195454,0.006004188953719873
1566,0.001000899803070394,9.964007671785378,0.001001898184380099,9.964008590160265,0.001000899800707544,0.001000899804895155,9.964079299878204,0.001000899805715001,0.001000899801450289,0.001001898188612361,0.001001898122197967,0.001000899795979075,9.964079279250193,0.001000899805859301,0.001000899806006021,9.964079298375825,0.001000899803289416,9.964007675788883,0.001001898185103518,9.964008710615481,0.001000899800497621,0.001000899804887933,9.964079299803499,0.001000899805770019,0.001000899801801999,0.001001898189565392,0.001001898121620145,0.001000899796338646,9.964079281221318,0.001000899805975994,0.001000899806147719,9.964079299239518,0.001000899803438977,9.96400767756192,0.001001898186018889,9.964008590373988,0.001000899800909093,0.001000899805115401,9.964079299143528,0.001000899805938323,0.001000899801813124,0.001001898188662694,0.001001898129506481,0.001000899796991725,9.964079284576298,0.001000899806107462,0.001000899806207289,9.964079299323013,0.00100089980322774,9.964007673269393,0.001001898185362407,9.964008472403886,0.001000899801108972,0.001000899805120843,9.964079299234442,0.00100089980588623,0.001000899801434015,0.00100189818769401,0.001001898129968304,0.001000899796702025,9.964079282942366,0.001000899806004449,0.001000899806060025,9.964079298450624,9.995003742191759,0.006010179584018915,9.990021930395542,0.006010174287352861,9.995003742191775,9.995003742195474,0.006004191275117062,9.995003742195443,9.995003742687123,9.990021928405667,9.990021928408877,9.995003742686757,0.006004190355604773,9.995003742195282,9.995003742195255,0.006004190872724999,9.995003742191823,0.006010179725658312,9.990021930394368,0.006010173951262451,9.995003742191553,9.995003742195395,0.006004191280029532,9.995003742195397,9.995003742687162,9.990021928405787,9.990021928407039,9.995003742688281,0.006004190395312696,9.995003742195438,9.995003742195413,0.006004190921870834,9.995003742191983,0.006010179776259719,9.990021930395519,0.006010174309054336,9.995003742191772,9.995003742195401,0.006004191318909982,9.995003742195312,9.995003742687008,9.990021928406033,9.990021928405776,9.995003742687281,0.006004190466451302,9.995003742195276,9.995003742195397,0.006004190927693507,9.995003742192004,0.006010179637260213,9.990021930395228,0.00601017464688136,9.995003742191974,9.99500374219536,0.006004191314040393,9.995003742195392,9.995003742687029,9.99002192840609,9.990021928405834,9.99500374268673,0.006004190430897434,9.995003742195422,9.995003742195482,0.006004190876760969
1584,0.001000899807740866,9.964007735111114,0.001001898202537489,9.964008158497293,0.00100089980679309,0.001000899808472149,9.964079232262522,0.001000899808800907,0.001000899807031788,0.001001898204474683,0.001001898177840836,0.001000899804837329,9.964079233275259,0.001000899808858788,0.001000899808917623,9.964079235618994,0.001000899807828687,9.964007735166373,0.001001898202827518,9.96400820984347,0.00100089980670889,0.001000899808469262,9.964079232184625,0.001000899808822973,0.001000899807172819,0.001001898204856849,0.00100189817760929,0.001000899804981389,9.964079233653322,0.001000899808905563,0.001000899808974426,9.964079235474999,0.001000899807888643,9.964007735295825,0.001001898203194639,9.964008158395123,0.001000899806873921,0.001000899808560476,9.964079231547045,0.001000899808890468,0.001000899807177291,0.001001898204494835,0.001001898180772099,0.001000899805243425,9.964079234257083,0.001000899808958298,0.001000899808998315,9.964079235451321,0.001000899807803935,9.96400773510298,0.001001898202931605,9.964008107958591,0.001000899806954089,0.001000899808562661,9.96407923163007,0.001000899808869571,0.001000899807025267,0.001001898204106409,0.001001898180957247,0.001000899805127327,9.964079233969336,0.001000899808916975,0.001000899808939251,9.96407923561026,9.995003742191784,0.006010182255827873,9.99002193039569,0.006010179944591411,9.995003742191942,9.995003742195475,0.006004192080098624,9.99500374219541,9.995003742687118,9.99002192840592,9.990021928407689,9.995003742686929,0.006004191682668588,9.995003742195259,9.995003742195243,0.006004191906557241,9.995003742191804,0.006010182316878789,9.990021930394501,0.006010179798286911,9.995003742191573,9.995003742195397,0.006004192082209669,9.995003742195395,9.99500374268713,9.990021928406026,9.990021928406637,9.995003742687356,0.006004191699782095,9.995003742195411,9.995003742195401,0.006004191927697578,9.995003742191992,0.006010182339149967,9.990021930395828,0.006010179955166116,9.995003742191789,9.995003742195399,0.006004192098914746,9.995003742195305,9.99500374268702,9.990021928406197,9.990021928406119,9.995003742687365,0.006004191730467509,9.995003742195268,9.995003742195397,0.006004191930197668,9.995003742191978,0.006010182279256282,9.990021930395395,0.006010180102247886,9.995003742192017,9.995003742195383,0.00600419209682231,9.995003742195394,9.995003742687091,9.990021928406223,9.990021928406172,9.995003742686576,0.006004191715133381,9.99500374219539,9.995003742195498,0.006004191908296952
